,pv_0,pv_1,pv_2,pv_3,pv_4,storage_0,BEV_0,BEV_1,BEV_2,BEV_3,BEV_4,HP_0,HP_1,HP_2,HP_3,HP_4,Wind_0,Wind_1,Wind_2,Wind_3,Wind_4
2015-03-01 05:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.167709487695368,1.167709487695368,1.167709487695368,1.167709487695368,1.167709487695368,1184.8857392373204,1184.8857392373204,1184.8857392373204,1184.8857392373204,1184.8857392373204
2015-03-01 05:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.2433771949009569,1.2433771949009569,1.2433771949009569,1.2433771949009569,1.2433771949009569,1074.2832048111986,1074.2832048111986,1074.2832048111986,1074.2832048111986,1074.2832048111986
2015-03-01 05:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.3188079451946078,1.3188079451946078,1.3188079451946078,1.3188079451946078,1.3188079451946078,890.1619557650608,890.1619557650608,890.1619557650608,890.1619557650608,890.1619557650608
2015-03-01 06:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.3940028498984756,1.3940028498984756,1.3940028498984756,1.3940028498984756,1.3940028498984756,1371.8514918544008,1371.8514918544008,1371.8514918544008,1371.8514918544008,1371.8514918544008
2015-03-01 06:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.3610000892147553,1.3610000892147553,1.3610000892147553,1.3610000892147553,1.3610000892147553,1110.47784265518,1110.47784265518,1110.47784265518,1110.47784265518,1110.47784265518
2015-03-01 06:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.3285227877191768,1.3285227877191768,1.3285227877191768,1.3285227877191768,1.3285227877191768,1226.375675250626,1226.375675250626,1226.375675250626,1226.375675250626,1226.375675250626
2015-03-01 06:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.296558495240883,1.296558495240883,1.296558495240883,1.296558495240883,1.296558495240883,962.0117111980273,962.0117111980273,962.0117111980273,962.0117111980273,962.0117111980273
2015-03-01 07:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.2650951518508307,1.2650951518508307,1.2650951518508307,1.2650951518508307,1.2650951518508307,657.3113175409876,657.3113175409876,657.3113175409876,657.3113175409876,657.3113175409876
2015-03-01 07:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.2313247391391433,1.2313247391391433,1.2313247391391433,1.2313247391391433,1.2313247391391433,461.3215408357571,461.3215408357571,461.3215408357571,461.3215408357571,461.3215408357571
2015-03-01 07:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.197846112280278,1.197846112280278,1.197846112280278,1.197846112280278,1.197846112280278,516.5450927947148,516.5450927947148,516.5450927947148,516.5450927947148,516.5450927947148
2015-03-01 07:45:00,0.0008864248740158657,0.0008864248740158657,0.0008864248740158657,0.0008864248740158657,0.0008864248740158657,,0.0,0.0,0.0,0.0,0.0,1.1646555058736865,1.1646555058736865,1.1646555058736865,1.1646555058736865,1.1646555058736865,368.2103643172581,368.2103643172581,368.2103643172581,368.2103643172581,368.2103643172581
2015-03-01 08:00:00,0.01310276172496762,0.01310276172496762,0.01310276172496762,0.01310276172496762,0.01310276172496762,,0.0,0.0,0.0,0.0,0.0,1.1317492190296659,1.1317492190296659,1.1317492190296659,1.1317492190296659,1.1317492190296659,543.9678658545896,543.9678658545896,543.9678658545896,543.9678658545896,543.9678658545896
2015-03-01 08:15:00,0.026648406089017775,0.026648406089017775,0.026648406089017775,0.026648406089017775,0.026648406089017775,,0.0,0.0,0.0,0.0,0.0,1.102685570173423,1.102685570173423,1.102685570173423,1.102685570173423,1.102685570173423,1647.5389621413326,1647.5389621413326,1647.5389621413326,1647.5389621413326,1647.5389621413326
2015-03-01 08:30:00,0.04513515771289893,0.04513515771289893,0.04513515771289893,0.04513515771289893,0.04513515771289893,,0.0,0.0,0.0,0.0,0.0,1.0739889394843674,1.0739889394843674,1.0739889394843674,1.0739889394843674,1.0739889394843674,2423.585318715188,2423.585318715188,2423.585318715188,2423.585318715188,2423.585318715188
2015-03-01 08:45:00,0.07630598389076033,0.07630598389076033,0.07630598389076033,0.07630598389076033,0.07630598389076033,,0.0,0.0,0.0,0.0,0.0,1.0456524184791862,1.0456524184791862,1.0456524184791862,1.0456524184791862,1.0456524184791862,1101.0194598789255,1101.0194598789255,1101.0194598789255,1101.0194598789255,1101.0194598789255
2015-03-01 09:00:00,0.06614290320695625,0.06614290320695625,0.06614290320695625,0.06614290320695625,0.06614290320695625,,0.0,0.0,0.0,0.0,0.0,1.0176692709804738,1.0176692709804738,1.0176692709804738,1.0176692709804738,1.0176692709804738,1027.4414035901943,1027.4414035901943,1027.4414035901943,1027.4414035901943,1027.4414035901943
2015-03-01 09:15:00,0.07186350908254746,0.07186350908254746,0.07186350908254746,0.07186350908254746,0.07186350908254746,,0.0,0.0,0.0,0.0,0.0,0.9851542170292459,0.9851542170292459,0.9851542170292459,0.9851542170292459,0.9851542170292459,1027.23713264405,1027.23713264405,1027.23713264405,1027.23713264405,1027.23713264405
2015-03-01 09:30:00,0.07761729054730017,0.07761729054730017,0.07761729054730017,0.07761729054730017,0.07761729054730017,,0.0,0.0,0.0,0.0,0.0,0.9535824074516356,0.9535824074516356,0.9535824074516356,0.9535824074516356,0.9535824074516356,1308.7418443241315,1308.7418443241315,1308.7418443241315,1308.7418443241315,1308.7418443241315
2015-03-01 09:45:00,0.12832152258939739,0.12832152258939739,0.12832152258939739,0.12832152258939739,0.12832152258939739,,0.0,0.0,0.0,0.0,0.0,0.9229133845514217,0.9229133845514217,0.9229133845514217,0.9229133845514217,0.9229133845514217,2577.6460160957927,2577.6460160957927,2577.6460160957927,2577.6460160957927,2577.6460160957927
2015-03-01 10:00:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8931089717701722,0.8931089717701722,0.8931089717701722,0.8931089717701722,0.8931089717701722,2573.1243966067486,2573.1243966067486,2573.1243966067486,2573.1243966067486,2573.1243966067486
2015-03-01 10:15:00,0.1195677694657064,0.1195677694657064,0.1195677694657064,0.1195677694657064,0.1195677694657064,,0.0,0.0,0.0,0.0,0.0,0.8799938351613464,0.8799938351613464,0.8799938351613464,0.8799938351613464,0.8799938351613464,1935.6191931998721,1935.6191931998721,1935.6191931998721,1935.6191931998721,1935.6191931998721
2015-03-01 10:30:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8669307636881448,0.8669307636881448,0.8669307636881448,0.8669307636881448,0.8669307636881448,2197.8048874729034,2197.8048874729034,2197.8048874729034,2197.8048874729034,2197.8048874729034
2015-03-01 10:45:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8539194479285162,0.8539194479285162,0.8539194479285162,0.8539194479285162,0.8539194479285162,1630.7971499607677,1630.7971499607677,1630.7971499607677,1630.7971499607677,1630.7971499607677
2015-03-01 11:00:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.840959580907414,0.840959580907414,0.840959580907414,0.840959580907414,0.840959580907414,2083.1221174215198,2083.1221174215198,2083.1221174215198,2083.1221174215198,2083.1221174215198
2015-03-01 11:15:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8365825838017874,0.8365825838017874,0.8365825838017874,0.8365825838017874,0.8365825838017874,798.1978733731515,798.1978733731515,798.1978733731515,798.1978733731515,798.1978733731515
2015-03-01 11:30:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8322256547010365,0.8322256547010365,0.8322256547010365,0.8322256547010365,0.8322256547010365,1432.9425219648897,1432.9425219648897,1432.9425219648897,1432.9425219648897,1432.9425219648897
2015-03-01 11:45:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8278886559067457,0.8278886559067457,0.8278886559067457,0.8278886559067457,0.8278886559067457,2647.558084847632,2647.558084847632,2647.558084847632,2647.558084847632,2647.558084847632
2015-03-01 12:00:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8235714509773991,0.8235714509773991,0.8235714509773991,0.8235714509773991,0.8235714509773991,3801.9974166369075,3801.9974166369075,3801.9974166369075,3801.9974166369075,3801.9974166369075
2015-03-01 12:15:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8207896106093017,0.8207896106093017,0.8207896106093017,0.8207896106093017,0.8207896106093017,4040.717888361929,4040.717888361929,4040.717888361929,4040.717888361929,4040.717888361929
2015-03-01 12:30:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8180167231274551,0.8180167231274551,0.8180167231274551,0.8180167231274551,0.8180167231274551,4090.9186382757107,4090.9186382757107,4090.9186382757107,4090.9186382757107,4090.9186382757107
2015-03-01 12:45:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8152527453812535,0.8152527453812535,0.8152527453812535,0.8152527453812535,0.8152527453812535,4200.0,4200.0,4200.0,4200.0,4200.0
2015-03-01 13:00:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.812497634496946,0.812497634496946,0.812497634496946,0.812497634496946,0.812497634496946,3692.5997892145356,3692.5997892145356,3692.5997892145356,3692.5997892145356,3692.5997892145356
2015-03-01 13:15:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8180072546067493,0.8180072546067493,0.8180072546067493,0.8180072546067493,0.8180072546067493,2534.56226462333,2534.56226462333,2534.56226462333,2534.56226462333,2534.56226462333
2015-03-01 13:30:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8235196016399795,0.8235196016399795,0.8235196016399795,0.8235196016399795,0.8235196016399795,3580.5279155846774,3580.5279155846774,3580.5279155846774,3580.5279155846774,3580.5279155846774
2015-03-01 13:45:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8290346776216267,0.8290346776216267,0.8290346776216267,0.8290346776216267,0.8290346776216267,3881.95154686426,3881.95154686426,3881.95154686426,3881.95154686426,3881.95154686426
2015-03-01 14:00:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.8345524845786867,0.8345524845786867,0.8345524845786867,0.8345524845786867,0.8345524845786867,3375.5880134015997,3375.5880134015997,3375.5880134015997,3375.5880134015997,3375.5880134015997
2015-03-01 14:15:00,0.25,0.25,0.25,0.25,0.25,,0.0,0.0,0.0,0.0,0.0,0.854146966628979,0.854146966628979,0.854146966628979,0.854146966628979,0.854146966628979,1711.36076785151,1711.36076785151,1711.36076785151,1711.36076785151,1711.36076785151
2015-03-01 14:30:00,0.16316610264516657,0.16316610264516657,0.16316610264516657,0.16316610264516657,0.16316610264516657,,0.0,0.0,0.0,0.0,0.0,0.8742547070562746,0.8742547070562746,0.8742547070562746,0.8742547070562746,0.8742547070562746,2964.04505068986,2964.04505068986,2964.04505068986,2964.04505068986,2964.04505068986
2015-03-01 14:45:00,0.11724092705777754,0.11724092705777754,0.11724092705777754,0.11724092705777754,0.11724092705777754,,0.0,0.0,0.0,0.0,0.0,0.8948961399410881,0.8948961399410881,0.8948961399410881,0.8948961399410881,0.8948961399410881,2965.9319378428613,2965.9319378428613,2965.9319378428613,2965.9319378428613,2965.9319378428613
2015-03-01 15:00:00,0.14925692734973872,0.14925692734973872,0.14925692734973872,0.14925692734973872,0.14925692734973872,,0.0,0.0,0.0,0.0,0.0,0.916092798660622,0.916092798660622,0.916092798660622,0.916092798660622,0.916092798660622,2124.4064199046484,2124.4064199046484,2124.4064199046484,2124.4064199046484,2124.4064199046484
2015-03-01 15:15:00,0.045289538702148566,0.045289538702148566,0.045289538702148566,0.045289538702148566,0.045289538702148566,,0.0,0.0,0.0,0.0,0.0,0.9230208199545741,0.9230208199545741,0.9230208199545741,0.9230208199545741,0.9230208199545741,1161.1202656012567,1161.1202656012567,1161.1202656012567,1161.1202656012567,1161.1202656012567
2015-03-01 15:30:00,0.09540749295567846,0.09540749295567846,0.09540749295567846,0.09540749295567846,0.09540749295567846,,0.0,0.0,0.0,0.0,0.0,0.9298480494904631,0.9298480494904631,0.9298480494904631,0.9298480494904631,0.9298480494904631,3098.91530049649,3098.91530049649,3098.91530049649,3098.91530049649,3098.91530049649
2015-03-01 15:45:00,0.0893992951288975,0.0893992951288975,0.0893992951288975,0.0893992951288975,0.0893992951288975,,0.0,0.0,0.0,0.0,0.0,0.9365766709250352,0.9365766709250352,0.9365766709250352,0.9365766709250352,0.9365766709250352,1096.3664001735463,1096.3664001735463,1096.3664001735463,1096.3664001735463,1096.3664001735463
2015-03-01 16:00:00,0.07716597559474879,0.07716597559474879,0.07716597559474879,0.07716597559474879,0.07716597559474879,,0.0,0.0,0.0,0.0,0.0,0.9432088052886446,0.9432088052886446,0.9432088052886446,0.9432088052886446,0.9432088052886446,1633.400342939489,1633.400342939489,1633.400342939489,1633.400342939489,1633.400342939489
2015-03-01 16:15:00,0.24635503136490733,0.24635503136490733,0.24635503136490733,0.24635503136490733,0.24635503136490733,,0.0,0.0,0.0,0.0,0.0,0.9579554978007183,0.9579554978007183,0.9579554978007183,0.9579554978007183,0.9579554978007183,2340.8670675029284,2340.8670675029284,2340.8670675029284,2340.8670675029284,2340.8670675029284
2015-03-01 16:30:00,0.14835664086482486,0.14835664086482486,0.14835664086482486,0.14835664086482486,0.14835664086482486,,0.0,0.0,0.0,0.0,0.0,0.9726692495430517,0.9726692495430517,0.9726692495430517,0.9726692495430517,0.9726692495430517,2234.1983681026136,2234.1983681026136,2234.1983681026136,2234.1983681026136,2234.1983681026136
2015-03-01 16:45:00,0.11736766035783207,0.11736766035783207,0.11736766035783207,0.11736766035783207,0.11736766035783207,,0.0,0.0,0.0,0.0,0.0,0.9873501707658306,0.9873501707658306,0.9873501707658306,0.9873501707658306,0.9873501707658306,1623.1532617519088,1623.1532617519088,1623.1532617519088,1623.1532617519088,1623.1532617519088
2015-03-01 17:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.001998371227792,1.001998371227792,1.001998371227792,1.001998371227792,1.001998371227792,2077.1941832693515,2077.1941832693515,2077.1941832693515,2077.1941832693515,2077.1941832693515
2015-03-01 17:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.01263631544051,1.01263631544051,1.01263631544051,1.01263631544051,1.01263631544051,2238.4576256909804,2238.4576256909804,2238.4576256909804,2238.4576256909804,2238.4576256909804
2015-03-01 17:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.0233640985042307,1.0233640985042307,1.0233640985042307,1.0233640985042307,1.0233640985042307,1626.800538709243,1626.800538709243,1626.800538709243,1626.800538709243,1626.800538709243
2015-03-01 17:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.0341828632963634,1.0341828632963634,1.0341828632963634,1.0341828632963634,1.0341828632963634,2029.7513097007447,2029.7513097007447,2029.7513097007447,2029.7513097007447,2029.7513097007447
2015-03-01 18:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,0.0,0.0,0.0,0.0,0.0,1.0450937721622284,1.0450937721622284,1.0450937721622284,1.0450937721622284,1.0450937721622284,1392.6668738063966,1392.6668738063966,1392.6668738063966,1392.6668738063966,1392.6668738063966
2015-03-01 18:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.050844697274342,1.050844697274342,1.050844697274342,1.050844697274342,1.050844697274342,1165.7382575254667,1165.7382575254667,1165.7382575254667,1165.7382575254667,1165.7382575254667
2015-03-01 18:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0566313973629826,1.0566313973629826,1.0566313973629826,1.0566313973629826,1.0566313973629826,1392.4037375648102,1392.4037375648102,1392.4037375648102,1392.4037375648102,1392.4037375648102
2015-03-01 18:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0624542072896226,1.0624542072896226,1.0624542072896226,1.0624542072896226,1.0624542072896226,398.41847930183434,398.41847930183434,398.41847930183434,398.41847930183434,398.41847930183434
2015-03-01 19:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0683134661079812,1.0683134661079812,1.0683134661079812,1.0683134661079812,1.0683134661079812,277.4510614981619,277.4510614981619,277.4510614981619,277.4510614981619,277.4510614981619
2015-03-01 19:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0597913861679857,1.0597913861679857,1.0597913861679857,1.0597913861679857,1.0597913861679857,453.2633492786977,453.2633492786977,453.2633492786977,453.2633492786977,453.2633492786977
2015-03-01 19:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0512268419451058,1.0512268419451058,1.0512268419451058,1.0512268419451058,1.0512268419451058,157.8931985634405,157.8931985634405,157.8931985634405,157.8931985634405,157.8931985634405
2015-03-01 19:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0426195152566091,1.0426195152566091,1.0426195152566091,1.0426195152566091,1.0426195152566091,0.0,0.0,0.0,0.0,0.0
2015-03-01 20:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0339690847329674,1.0339690847329674,1.0339690847329674,1.0339690847329674,1.0339690847329674,0.0,0.0,0.0,0.0,0.0
2015-03-01 20:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,0.0,0.0,0.0,0.0,1.0024078535565004,1.0024078535565004,1.0024078535565004,1.0024078535565004,1.0024078535565004,66.03400930445139,66.03400930445139,66.03400930445139,66.03400930445139,66.03400930445139
2015-03-01 20:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,5.0,0.0,0.0,0.0,0.9708033450054857,0.9708033450054857,0.9708033450054857,0.9708033450054857,0.9708033450054857,28.956431933933803,28.956431933933803,28.956431933933803,28.956431933933803,28.956431933933803
2015-03-01 20:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,5.0,0.0,0.0,0.0,0.9391554700046848,0.9391554700046848,0.9391554700046848,0.9391554700046848,0.9391554700046848,42.94532793634179,42.94532793634179,42.94532793634179,42.94532793634179,42.94532793634179
2015-03-01 21:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,5.0,0.0,0.0,0.0,0.9074641392342407,0.9074641392342407,0.9074641392342407,0.9074641392342407,0.9074641392342407,191.6226688387615,191.6226688387615,191.6226688387615,191.6226688387615,191.6226688387615
2015-03-01 21:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,5.0,0.0,0.0,0.0,0.8366326623030613,0.8366326623030613,0.8366326623030613,0.8366326623030613,0.8366326623030613,398.92035534024063,398.92035534024063,398.92035534024063,398.92035534024063,398.92035534024063
2015-03-01 21:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,5.0,5.0,0.0,0.0,5.0,0.7658011853718819,0.7658011853718819,0.7658011853718819,0.7658011853718819,0.7658011853718819,329.34438813950356,329.34438813950356,329.34438813950356,329.34438813950356,329.34438813950356
